x,y,Ex,Ey,Ex_exact,Ey_exact
0.182292,0.0520833,0.081776,0.0983848,0.0882717,0.0882717
0.177083,0.0572917,0.101394,0.0850274,0.094533,0.094533
0.197917,0.0520833,0.0881253,0.105617,0.094883,0.094883
0.192708,0.0572917,0.108982,0.0917548,0.101879,0.101879
0.213542,0.0520833,0.0942623,0.112594,0.101266,0.101266
0.208333,0.0572917,0.116307,0.0982606,0.108979,0.108979
0.229167,0.0520833,0.100172,0.119299,0.107404,0.107404
0.223958,0.0572917,0.123352,0.104529,0.115816,0.115816
0.244792,0.0520833,0.105841,0.125716,0.113284,0.113284
0.239583,0.0572917,0.1301,0.110546,0.122375,0.122375
0.260417,0.0520833,0.111255,0.131831,0.118892,0.118892
0.255208,0.0572917,0.136535,0.116296,0.128638,0.128638
0.276042,0.0520833,0.116401,0.137627,0.124212,0.124212
0.270833,0.0572917,0.142641,0.121765,0.134592,0.134592
0.291667,0.0520833,0.121267,0.143091,0.129234,0.129234
0.286458,0.0572917,0.148404,0.12694,0.140222,0.140222
0.307292,0.0520833,0.12584,0.148211,0.133944,0.133944
0.302083,0.0572917,0.153809,0.13181,0.145513,0.145513
0.322917,0.0520833,0.130111,0.152973,0.138331,0.138331
0.317708,0.0572917,0.158844,0.136362,0.150454,0.150454
0.338542,0.0520833,0.134068,0.157367,0.142385,0.142385
0.333333,0.0572917,0.163496,0.140585,0.155033,0.155033
0.354167,0.0520833,0.137702,0.161381,0.146097,0.146097
0.348958,0.0572917,0.167754,0.144468,0.159238,0.159238
0.369792,0.0520833,0.141005,0.165006,0.149456,0.149456
0.364583,0.0572917,0.171609,0.148004,0.16306,0.16306
0.385417,0.0520833,0.143968,0.168233,0.152455,0.152455
0.380208,0.0572917,0.17505,0.151183,0.166489,0.166489
0.401042,0.0520833,0.146584,0.171055,0.155087,0.155087
0.395833,0.0572917,0.178069,0.153998,0.169516,0.169516
0.416667,0.0520833,0.148847,0.173465,0.157345,0.157345
0.411458,0.0572917,0.18066,0.156441,0.172136,0.172136
0.432292,0.0520833,0.150752,0.175457,0.159224,0.159224
0.427083,0.0572917,0.182815,0.158508,0.17434,0.17434
0.447917,0.0520833,0.152293,0.177026,0.16072,0.16072
0.442708,0.0572917,0.18453,0.160192,0.176125,0.176125
0.463542,0.0520833,0.153468,0.178169,0.161828,0.161828
0.458333,0.0572917,0.185801,0.161491,0.177485,0.177485
0.479167,0.0520833,0.154273,0.178882,0.162547,0.162547
0.473958,0.0572917,0.186624,0.1624,0.178418,0.178418
0.494792,0.0520833,0.154707,0.179164,0.162874,0.162874
0.489583,0.0572917,0.186997,0.162918,0.178921,0.178921
0.510417,0.0520833,0.154767,0.179015,0.162808,0.162808
0.505208,0.0572917,0.186921,0.163044,0.178993,0.178993
0.526042,0.0520833,0.154455,0.178434,0.162351,0.162351
0.520833,0.0572917,0.186394,0.162777,0.178634,0.178634
0.541667,0.0520833,0.153772,0.177424,0.161502,0.161502
0.536458,0.0572917,0.185418,0.162117,0.177844,0.177844
0.557292,0.0520833,0.152717,0.175986,0.160264,0.160264
0.552083,0.0572917,0.183995,0.161068,0.176626,0.176626
0.572917,0.0520833,0.151295,0.174124,0.15864,0.15864
0.567708,0.0572917,0.182129,0.15963,0.174982,0.174982
0.588542,0.0520833,0.149508,0.171843,0.156634,0.156634
0.583333,0.0572917,0.179825,0.157808,0.172917,0.172917
0.604167,0.0520833,0.147362,0.169149,0.154251,0.154251
0.598958,0.0572917,0.177087,0.155605,0.170435,0.170435
0.619792,0.0520833,0.14486,0.166046,0.151496,0.151496
0.614583,0.0572917,0.173923,0.153028,0.167543,0.167543
0.635417,0.0520833,0.142009,0.162544,0.148376,0.148376
0.630208,0.0572917,0.17034,0.150083,0.164247,0.164247
0.651042,0.0520833,0.138817,0.158651,0.144898,0.144898
0.645833,0.0572917,0.166347,0.146776,0.160555,0.160555
0.666667,0.0520833,0.13529,0.154375,0.141072,0.141072
0.661458,0.0572917,0.161953,0.143115,0.156477,0.156477
0.682292,0.0520833,0.131437,0.149728,0.136905,0.136905
0.677083,0.0572917,0.157169,0.13911,0.152022,0.152022
0.697917,0.0520833,0.127268,0.144721,0.132409,0.132409
0.692708,0.0572917,0.152007,0.134771,0.1472,0.1472
0.713542,0.0520833,0.122792,0.139365,0.127594,0.127594
0.708333,0.0572917,0.146478,0.130106,0.142024,0.142024
0.729167,0.0520833,0.11802,0.133673,0.122471,0.122471
0.723958,0.0572917,0.140597,0.125129,0.136505,0.136505
0.744792,0.0520833,0.112964,0.12766,0.117054,0.117054
0.739583,0.0572917,0.134377,0.11985,0.130658,0.130658
0.760417,0.0520833,0.107637,0.12134,0.111354,0.111354
0.755208,0.0572917,0.127833,0.114283,0.124496,0.124496
0.776042,0.0520833,0.102049,0.114728,0.105386,0.105386
0.770833,0.0572917,0.120982,0.108441,0.118034,0.118034
0.791667,0.0520833,0.0962166,0.107839,0.0991645,0.0991645
0.786458,0.0572917,0.113839,0.102339,0.111288,0.111288
0.807292,0.0520833,0.090152,0.100692,0.0927038,0.0927038
0.802083,0.0572917,0.106422,0.0959896,0.104273,0.104273
0.822917,0.0520833,0.0838703,0.0933021,0.0860199,0.0860199
0.817708,0.0572917,0.0987494,0.0894098,0.0970077,0.0970077
0.838542,0.0520833,0.0773867,0.0856882,0.0791287,0.0791287
0.833333,0.0572917,0.0908386,0.0826151,0.0895084,0.0895084
0.854167,0.0520833,0.0707168,0.0778683,0.0720468,0.0720468
0.848958,0.0572917,0.082709,0.0756219,0.0817935,0.0817935
0.869792,0.0520833,0.0638766,0.0698614,0.0647914,0.0647914
0.864583,0.0572917,0.0743803,0.068447,0.0738815,0.0738815
0.885417,0.0520833,0.0568827,0.0616868,0.0573799,0.0573799
0.880208,0.0572917,0.0658726,0.0611078,0.0657915,0.0657915
0.901042,0.0520833,0.0497518,0.0533642,0.0498302,0.0498302
0.895833,0.0572917,0.0572064,0.053622,0.0575431,0.0575431
0.916667,0.0520833,0.0425012,0.0449138,0.0421605,0.0421605
0.911458,0.0572917,0.0484025,0.0460076,0.049156,0.049156
0.932292,0.0520833,0.0351484,0.0363558,0.0343891,0.0343891
0.927083,0.0572917,0.0394822,0.038283,0.0406505,0.0406505
0.947917,0.0520833,0.027711,0.027711,0.0265349,0.0265349
0.942708,0.0572917,0.0304669,0.0304669,0.032047,0.032047
0.963542,0.0520833,0.0202069,0.0190002,0.0186168,0.0186168
0.958333,0.0572917,0.0213784,0.0225782,0.0233664,0.0233664
0.979167,0.0520833,0.0126544,0.0102444,0.0106539,0.0106539
0.973958,0.0572917,0.0122386,0.0146358,0.0146295,0.0146295
0.994792,0.0520833,0.00507148,0.00146484,0.00266525,0.00266525
0.989583,0.0572917,0.00306956,0.00665901,0.00585727,0.00585727
0.0104167,0.0677083,0.00340162,0.00930249,0.00690738,0.00690738
0.00520833,0.0729167,0.00778561,0.00172702,0.00371536,0.00371536
0.0260417,0.0677083,0.0133575,0.0204393,0.0172523,0.0172523
0.0208333,0.0729167,0.0192969,0.0120995,0.0148515,0.0148515
0.0416667,0.0677083,0.0232814,0.0315261,0.0275556,0.0275556
0.0364583,0.0729167,0.030762,0.0224421,0.0259519,0.0259519
0.0572917,0.0677083,0.0331494,0.0425362,0.0377925,0.0377925
0.0520833,0.0729167,0.0421532,0.0327297,0.0369897,0.0369897
0.0729167,0.0677083,0.0429377,0.053443,0.0479384,0.0479384
0.0677083,0.0729167,0.053443,0.0429377,0.0479384,0.0479384
0.0885417,0.0677083,0.0526227,0.0642205,0.0579688,0.0579688
0.0833333,0.0729167,0.0646044,0.0530415,0.0587717,0.0587717
0.104167,0.0677083,0.0621812,0.0748425,0.0678596,0.0678596
0.0989583,0.0729167,0.0756103,0.0630169,0.0694633,0.0694633
0.119792,0.0677083,0.07159,0.0852836,0.0775869,0.0775869
0.114583,0.0729167,0.0864342,0.0728398,0.0799876,0.0799876
0.135417,0.0677083,0.0808265,0.0955187,0.0871272,0.0871272
0.130208,0.0729167,0.0970502,0.0824866,0.0903192,0.0903192
0.151042,0.0677083,0.0898685,0.105523,0.0964577,0.0964577
0.145833,0.0729167,0.107432,0.0919341,0.100433,0.100433
0.166667,0.0677083,0.098694,0.115273,0.105556,0.105556
0.161458,0.0729167,0.117556,0.10116,0.110305,0.110305
0.182292,0.0677083,0.107282,0.124744,0.1144,0.1144
0.177083,0.0729167,0.127397,0.110141,0.119912,0.119912
0.197917,0.0677083,0.115612,0.133915,0.122968,0.122968
0.192708,0.0729167,0.136931,0.118856,0.129229,0.129229
0.213542,0.0677083,0.123663,0.142762,0.13124,0.13124
0.208333,0.0729167,0.146135,0.127285,0.138235,0.138235
0.229167,0.0677083,0.131416,0.151265,0.139196,0.139196
0.223958,0.0729167,0.154987,0.135406,0.146908,0.146908
0.244792,0.0677083,0.138853,0.159404,0.146816,0.146816
0.239583,0.0729167,0.163466,0.143201,0.155228,0.155228
0.260417,0.0677083,0.145956,0.167158,0.154083,0.154083
0.255208,0.0729167,0.171552,0.150651,0.163173,0.163173
0.276042,0.0677083,0.152707,0.174509,0.160978,0.160978
0.270833,0.0729167,0.179224,0.157737,0.170725,0.170725
0.291667,0.0677083,0.15909,0.181439,0.167486,0.167486
0.286458,0.0729167,0.186465,0.164443,0.177866,0.177866
0.307292,0.0677083,0.165091,0.187932,0.17359,0.17359
0.302083,0.0729167,0.193256,0.170753,0.184578,0.184578
0.322917,0.0677083,0.170693,0.193972,0.179276,0.179276
0.317708,0.0729167,0.199582,0.17665,0.190846,0.190846
0.338542,0.0677083,0.175885,0.199544,0.184531,0.184531
0.333333,0.0729167,0.205428,0.182122,0.196654,0.196654
0.354167,0.0677083,0.180652,0.204636,0.18934,0.18934
0.348958,0.0729167,0.210778,0.187156,0.201988,0.201988
0.369792,0.0677083,0.184985,0.209234,0.193694,0.193694
0.364583,0.0729167,0.215621,0.191737,0.206836,0.206836
0.385417,0.0677083,0.188872,0.213328,0.197581,0.197581
0.380208,0.0729167,0.219945,0.195857,0.211185,0.211185
0.401042,0.0677083,0.192305,0.216908,0.200991,0.200991
0.395833,0.0729167,0.223739,0.199505,0.215025,0.215025
0.416667,0.0677083,0.195274,0.219965,0.203918,0.203918
0.411458,0.0729167,0.226994,0.202672,0.218348,0.218348
0.432292,0.0677083,0.197772,0.222492,0.206354,0.206354
0.427083,0.0729167,0.229702,0.205351,0.221144,0.221144
0.447917,0.0677083,0.199795,0.224484,0.208292,0.208292
0.442708,0.0729167,0.231857,0.207535,0.223408,0.223408
0.463542,0.0677083,0.201336,0.225934,0.209728,0.209728
0.458333,0.0729167,0.233454,0.209219,0.225134,0.225134
0.479167,0.0677083,0.202392,0.22684,0.21066,0.21066
0.473958,0.0729167,0.234488,0.210399,0.226317,0.226317
0.494792,0.0677083,0.202961,0.227199,0.211083,0.211083
0.489583,0.0729167,0.234958,0.211072,0.226955,0.226955
0.510417,0.0677083,0.203041,0.227012,0.210999,0.210999
0.505208,0.0729167,0.234862,0.211236,0.227046,0.227046
0.526042,0.0677083,0.202632,0.226277,0.210405,0.210405
0.520833,0.0729167,0.234199,0.210891,0.22659,0.22659
0.541667,0.0677083,0.201734,0.224997,0.209305,0.209305
0.536458,0.0729167,0.232973,0.210039,0.225588,0.225588
0.557292,0.0677083,0.200351,0.223175,0.207701,0.207701
0.552083,0.0729167,0.231186,0.20868,0.224043,0.224043
0.572917,0.0677083,0.198485,0.220816,0.205597,0.205597
0.567708,0.0729167,0.228842,0.206819,0.221958,0.221958
0.588542,0.0677083,0.196142,0.217925,0.202997,0.202997
0.583333,0.0729167,0.225946,0.20446,0.219339,0.219339
0.604167,0.0677083,0.193325,0.214509,0.199908,0.199908
0.598958,0.0729167,0.222507,0.201608,0.216191,0.216191
0.619792,0.0677083,0.190044,0.210576,0.196337,0.196337
0.614583,0.0729167,0.218531,0.198271,0.212522,0.212522
0.635417,0.0677083,0.186304,0.206136,0.192294,0.192294
0.630208,0.0729167,0.21403,0.194456,0.208341,0.208341
0.651042,0.0677083,0.182116,0.2012,0.187787,0.187787
0.645833,0.0729167,0.209012,0.190173,0.203659,0.203659
0.666667,0.0677083,0.177489,0.195779,0.182828,0.182828
0.661458,0.0729167,0.203492,0.185431,0.198485,0.198485
0.682292,0.0677083,0.172434,0.189887,0.177428,0.177428
0.677083,0.0729167,0.197481,0.180244,0.192834,0.192834
0.697917,0.0677083,0.166964,0.183538,0.171601,0.171601
0.692708,0.0729167,0.190994,0.174622,0.186718,0.186718
0.713542,0.0677083,0.161093,0.176746,0.165361,0.165361
0.708333,0.0729167,0.184048,0.16858,0.180152,0.180152
0.729167,0.0677083,0.154833,0.16953,0.158722,0.158722
0.723958,0.0729167,0.176658,0.162132,0.173152,0.173152
0.744792,0.0677083,0.1482,0.161905,0.151701,0.151701
0.739583,0.0729167,0.168843,0.155294,0.165735,0.165735
0.760417,0.0677083,0.14121,0.15389,0.144314,0.144314
0.755208,0.0729167,0.160621,0.148082,0.157919,0.157919
0.776042,0.0677083,0.133881,0.145505,0.13658,0.13658
0.770833,0.0729167,0.152013,0.140513,0.149722,0.149722
0.791667,0.0677083,0.126228,0.13677,0.128517,0.128517
0.786458,0.0729167,0.143038,0.132607,0.141164,0.141164
0.807292,0.0677083,0.118272,0.127706,0.120144,0.120144
0.802083,0.0729167,0.133719,0.124381,0.132267,0.132267
0.822917,0.0677083,0.110031,0.118335,0.111481,0.111481
0.817708,0.0729167,0.124078,0.115857,0.123051,0.123051
0.838542,0.0677083,0.101526,0.108679,0.10255,0.10255
0.833333,0.0729167,0.114138,0.107053,0.113538,0.113538
0.854167,0.0677083,0.0927753,0.098762,0.0933723,0.0933723
0.848958,0.0729167,0.103924,0.0979922,0.103752,0.103752
0.869792,0.0677083,0.0838016,0.0886075,0.0839693,0.0839693
0.864583,0.0729167,0.0934592,0.0886958,0.093716,0.093716
0.885417,0.0677083,0.0746263,0.0782401,0.0743641,0.0743641
0.880208,0.0729167,0.0827695,0.0791862,0.0834541,0.0834541
0.901042,0.0677083,0.0652713,0.0676848,0.0645797,0.0645797
0.895833,0.0729167,0.0718806,0.0694865,0.0729913,0.0729913
0.916667,0.0677083,0.0557592,0.0569672,0.0546397,0.0546397
0.911458,0.0729167,0.0608187,0.05962,0.0623526,0.0623526
0.932292,0.0677083,0.0461129,0.0461129,0.0445681,0.0445681
0.927083,0.0729167,0.0496105,0.0496105,0.0515636,0.0515636
0.947917,0.0677083,0.0363558,0.0351484,0.0343891,0.0343891
0.942708,0.0729167,0.038283,0.0394822,0.0406505,0.0406505
0.963542,0.0677083,0.0265112,0.0240999,0.0241273,0.0241273
0.958333,0.0729167,0.0268635,0.0292595,0.0296394,0.0296394
0.979167,0.0677083,0.016603,0.0129942,0.0138074,0.0138074
0.973958,0.0729167,0.0153796,0.0189671,0.0185569,0.0185569
0.994792,0.0677083,0.00665496,0.001858,0.00345415,0.00345415
0.989583,0.0729167,0.00385881,0.00862982,0.00742973,0.00742973
0.0104167,0.0833333,0.00420098,0.0112443,0.00846832,0.00846832
0.00520833,0.0885417,0.0093531,0.0021173,0.00449275,0.00449275
0.0260417,0.0833333,0.0164999,0.024707,0.021151,0.021151
0.0208333,0.0885417,0.0231864,0.014829,0.017959,0.017959
0.0416667,0.0833333,0.0287593,0.0381094,0.0337827,0.0337827
0.0364583,0.0885417,0.0369642,0.0275041,0.0313819,0.0313819
0.0572917,0.0833333,0.0409496,0.0514192,0.046333,0.046333
0.0520833,0.0885417,0.0506532,0.0401121,0.0447292,0.0447292
0.0729167,0.0833333,0.0530415,0.0646044,0.0587717,0.0587717
0.0677083,0.0885417,0.0642205,0.0526227,0.0579688,0.0579688
0.0885417,0.0833333,0.0650059,0.0776333,0.0710688,0.0710688
0.0833333,0.0885417,0.0776333,0.0650059,0.0710688,0.0710688
0.104167,0.0833333,0.0768139,0.0904745,0.0831947,0.0831947
0.0989583,0.0885417,0.0908593,0.0772317,0.0839975,0.0839975
0.119792,0.0833333,0.088437,0.103097,0.0951201,0.0951201
0.114583,0.0885417,0.103867,0.0892709,0.0967239,0.0967239
0.135417,0.0833333,0.0998472,0.115471,0.106816,0.106816
0.130208,0.0885417,0.116624,0.101094,0.109217,0.109217
0.151042,0.0833333,0.111017,0.127566,0.118255,0.118255
0.145833,0.0885417,0.129101,0.112674,0.121447,0.121447
0.166667,0.0833333,0.12192,0.139353,0.12941,0.12941
0.161458,0.0885417,0.141267,0.123981,0.133385,0.133385
0.182292,0.0833333,0.132529,0.150804,0.140252,0.140252
0.177083,0.0885417,0.153092,0.134989,0.145001,0.145001
0.197917,0.0833333,0.142819,0.161891,0.150756,0.150756
0.192708,0.0885417,0.164549,0.145672,0.156268,0.156268
0.213542,0.0833333,0.152765,0.172588,0.160898,0.160898
0.208333,0.0885417,0.17561,0.156003,0.167159,0.167159
0.229167,0.0833333,0.162343,0.182868,0.170651,0.170651
0.223958,0.0885417,0.186248,0.165958,0.177647,0.177647
0.244792,0.0833333,0.17153,0.192708,0.179994,0.179994
0.239583,0.0885417,0.196438,0.175512,0.187707,0.187707
0.260417,0.0833333,0.180305,0.202083,0.188903,0.188903
0.255208,0.0885417,0.206154,0.184644,0.197314,0.197314
0.276042,0.0833333,0.188645,0.210971,0.197357,0.197357
0.270833,0.0885417,0.215374,0.19333,0.206447,0.206447
0.291667,0.0833333,0.19653,0.21935,0.205335,0.205335
0.286458,0.0885417,0.224076,0.20155,0.215082,0.215082
0.307292,0.0833333,0.203943,0.227201,0.212819,0.212819
0.302083,0.0885417,0.232237,0.209284,0.223198,0.223198
0.322917,0.0833333,0.210864,0.234504,0.21979,0.21979
0.317708,0.0885417,0.23984,0.216514,0.230778,0.230778
0.338542,0.0833333,0.217277,0.241242,0.226231,0.226231
0.333333,0.0885417,0.246864,0.223222,0.237801,0.237801
0.354167,0.0833333,0.223167,0.247398,0.232128,0.232128
0.348958,0.0885417,0.253294,0.229392,0.244251,0.244251
0.369792,0.0833333,0.22852,0.252959,0.237465,0.237465
0.364583,0.0885417,0.259114,0.23501,0.250113,0.250113
0.385417,0.0833333,0.233322,0.257909,0.24223,0.24223
0.380208,0.0885417,0.26431,0.240061,0.255372,0.255372
0.401042,0.0833333,0.237562,0.262239,0.246412,0.246412
0.395833,0.0885417,0.26887,0.244533,0.260016,0.260016
0.416667,0.0833333,0.24123,0.265936,0.25,0.25
0.411458,0.0885417,0.272781,0.248416,0.264034,0.264034
0.432292,0.0833333,0.244316,0.268993,0.252986,0.252986
0.427083,0.0885417,0.276036,0.251701,0.267416,0.267416
0.447917,0.0833333,0.246815,0.271401,0.255362,0.255362
0.442708,0.0885417,0.278626,0.254379,0.270153,0.270153
0.463542,0.0833333,0.248719,0.273156,0.257123,0.257123
0.458333,0.0885417,0.280545,0.256444,0.272239,0.272239
0.479167,0.0833333,0.250024,0.274252,0.258265,0.258265
0.473958,0.0885417,0.281788,0.257891,0.27367,0.27367
0.494792,0.0833333,0.250726,0.274688,0.258784,0.258784
0.489583,0.0885417,0.282352,0.258717,0.274442,0.274442
0.510417,0.0833333,0.250825,0.274462,0.25868,0.25868
0.505208,0.0885417,0.282237,0.25892,0.274552,0.274552
0.526042,0.0833333,0.25032,0.273575,0.257953,0.257953
0.520833,0.0885417,0.281441,0.258499,0.274001,0.274001
0.541667,0.0833333,0.249211,0.272029,0.256605,0.256605
0.536458,0.0885417,0.279968,0.257455,0.272789,0.272789
0.557292,0.0833333,0.247503,0.269828,0.254638,0.254638
0.552083,0.0885417,0.27782,0.255791,0.270921,0.270921
0.572917,0.0833333,0.245198,0.266976,0.252058,0.252058
0.567708,0.0885417,0.275003,0.253511,0.2684,0.2684
0.588542,0.0833333,0.242303,0.263482,0.248871,0.248871
0.583333,0.0885417,0.271524,0.25062,0.265232,0.265232
0.604167,0.0833333,0.238824,0.259353,0.245084,0.245084
0.598958,0.0885417,0.267391,0.247126,0.261426,0.261426
0.619792,0.0833333,0.23477,0.254599,0.240706,0.240706
0.614583,0.0885417,0.262613,0.243036,0.256989,0.256989
0.635417,0.0833333,0.23015,0.249232,0.235749,0.235749
0.630208,0.0885417,0.257204,0.238361,0.251934,0.251934
0.651042,0.0833333,0.224976,0.243265,0.230224,0.230224
0.645833,0.0885417,0.251174,0.233112,0.246271,0.246271
0.666667,0.0833333,0.21926,0.236712,0.224144,0.224144
0.661458,0.0885417,0.24454,0.227302,0.240015,0.240015
0.682292,0.0833333,0.213016,0.229589,0.217524,0.217524
0.677083,0.0885417,0.237317,0.220944,0.233181,0.233181
0.697917,0.0833333,0.206259,0.221913,0.21038,0.21038
0.692708,0.0885417,0.229522,0.214054,0.225785,0.225785
0.713542,0.0833333,0.199006,0.213703,0.20273,0.20273
0.708333,0.0885417,0.221175,0.206648,0.217846,0.217846
0.729167,0.0833333,0.191273,0.204978,0.19459,0.19459
0.723958,0.0885417,0.212295,0.198745,0.209381,0.209381
0.744792,0.0833333,0.183079,0.19576,0.185983,0.185983
0.739583,0.0885417,0.202903,0.190364,0.200412,0.200412
0.760417,0.0833333,0.174444,0.186071,0.176927,0.176927
0.755208,0.0885417,0.193023,0.181524,0.190961,0.190961
0.776042,0.0833333,0.16539,0.175933,0.167445,0.167445
0.770833,0.0885417,0.182678,0.172248,0.181049,0.181049
0.791667,0.0833333,0.155937,0.165372,0.157559,0.157559
0.786458,0.0885417,0.171893,0.162556,0.170701,0.170701
0.807292,0.0833333,0.146108,0.154414,0.147294,0.147294
0.802083,0.0885417,0.160694,0.152474,0.159942,0.159942
0.822917,0.0833333,0.135928,0.143083,0.136674,0.136674
0.817708,0.0885417,0.149109,0.142025,0.148797,0.148797
0.838542,0.0833333,0.12542,0.131409,0.125725,0.125725
0.833333,0.0885417,0.137164,0.131234,0.137294,0.137294
0.854167,0.0833333,0.114611,0.119418,0.114473,0.114473
0.848958,0.0885417,0.124889,0.120127,0.125461,0.125461
0.869792,0.0833333,0.103525,0.10714,0.102945,0.102945
0.864583,0.0885417,0.112313,0.108731,0.113325,0.113325
0.885417,0.0833333,0.0921908,0.0946052,0.091169,0.091169
0.880208,0.0885417,0.0994675,0.0970742,0.100916,0.100916
0.901042,0.0833333,0.0806342,0.0818426,0.0791735,0.0791735
0.895833,0.0885417,0.0863822,0.0851839,0.0882636,0.0882636
0.916667,0.0833333,0.0688835,0.0688835,0.0669873,0.0669873
0.911458,0.0885417,0.073089,0.073089,0.0753989,0.0753989
0.932292,0.0833333,0.0569672,0.0557592,0.0546397,0.0546397
0.927083,0.0885417,0.05962,0.0608187,0.0623526,0.0623526
0.947917,0.0833333,0.0449138,0.0425012,0.0421605,0.0421605
0.942708,0.0885417,0.0460076,0.0484025,0.049156,0.049156
0.963542,0.0833333,0.0327524,0.0291416,0.0295796,0.0295796
0.958333,0.0885417,0.0322846,0.0358705,0.035841,0.035841
0.979167,0.0833333,0.0205124,0.0157127,0.0169276,0.0169276
0.973958,0.0885417,0.0184842,0.0232528,0.0224397,0.0224397
0.994792,0.0833333,0.00822316,0.00224667,0.00423473,0.00423473
0.989583,0.0885417,0.00463947,0.0105799,0.00898429,0.00898429
0.0104167,0.0989583,0.0049895,0.0131591,0.0100089,0.0100089
0.00520833,0.104167,0.0108974,0.00250247,0.00525931,0.00525931
0.0260417,0.0989583,0.0196018,0.0289153,0.0249987,0.0249987
0.0208333,0.104167,0.0270194,0.0175227,0.0210231,0.0210231
0.0416667,0.0989583,0.0341672,0.044601,0.0399284,0.0399284
0.0364583,0.104167,0.0430767,0.0324999,0.0367363,0.0367363
0.0572917,0.0989583,0.0486505,0.0601785,0.0547618,0.0547618
0.0520833,0.104167,0.0590306,0.047398,0.052361,0.052361
0.0729167,0.0989583,0.0630169,0.0756103,0.0694633,0.0694633
0.0677083,0.104167,0.0748425,0.0621812,0.0678596,0.0678596
0.0885417,0.0989583,0.0772317,0.0908593,0.0839975,0.0839975
0.0833333,0.104167,0.0904745,0.0768139,0.0831947,0.0831947
0.104167,0.0989583,0.0912608,0.105889,0.0983293,0.0983293
0.0989583,0.104167,0.105889,0.0912608,0.0983293,0.0983293
