t,y1,y2,y3,y4
1.3950000000e-04,1.7600000000e-03,1.9371528000e-16,7.1097811906e-17,1.2261746809e-16
1.4000000000e-04,1.7600000000e-03,1.9440960000e-16,7.1173183956e-17,1.2323641604e-16
1.4050000000e-04,1.7600000000e-03,1.9510392000e-16,7.1248176110e-17,1.2385574389e-16
1.4100000000e-04,1.7600000000e-03,1.9579824000e-16,7.1322792261e-17,1.2447544774e-16
1.4150000000e-04,1.7600000000e-03,1.9649256000e-16,7.1397036260e-17,1.2509552374e-16
1.4200000000e-04,1.7600000000e-03,1.9718688000e-16,7.1470911920e-17,1.2571596808e-16
1.4250000000e-04,1.7600000000e-03,1.9788120000e-16,7.1544423014e-17,1.2633677698e-16
1.4300000000e-04,1.7600000000e-03,1.9857552000e-16,7.1617573279e-17,1.2695794672e-16
1.4350000000e-04,1.7600000000e-03,1.9926984000e-16,7.1690366409e-17,1.2757947359e-16
1.4400000000e-04,1.7600000000e-03,1.9996416000e-16,7.1762806065e-17,1.2820135393e-16
1.4450000000e-04,1.7600000000e-03,2.0065848000e-16,7.1834895867e-17,1.2882358413e-16
1.4500000000e-04,1.7600000000e-03,2.0135280000e-16,7.1906639400e-17,1.2944616060e-16
1.4550000000e-04,1.7600000000e-03,2.0204712000e-16,7.1978040211e-17,1.3006907979e-16
1.4600000000e-04,1.7600000000e-03,2.0274144000e-16,7.2049101812e-17,1.3069233819e-16
1.4650000000e-04,1.7600000000e-03,2.0343576000e-16,7.2119827678e-17,1.3131593232e-16
1.4700000000e-04,1.7600000000e-03,2.0413008000e-16,7.2190221248e-17,1.3193985875e-16
1.4750000000e-04,1.7600000000e-03,2.0482440000e-16,7.2260285926e-17,1.3256411407e-16
1.4800000000e-04,1.7600000000e-03,2.0551872000e-16,7.2330025083e-17,1.3318869492e-16
1.4850000000e-04,1.7600000000e-03,2.0621304000e-16,7.2399442053e-17,1.3381359795e-16
1.4900000000e-04,1.7600000000e-03,2.0690736000e-16,7.2468540136e-17,1.3443881986e-16
1.4950000000e-04,1.7600000000e-03,2.0760168000e-16,7.2537322601e-17,1.3506435740e-16
1.5000000000e-04,1.7600000000e-03,2.0829600000e-16,7.2605792680e-17,1.3569020732e-16
1.5050000000e-04,1.7600000000e-03,2.0899032000e-16,7.2673953574e-17,1.3631636642e-16
1.5100000000e-04,1.7600000000e-03,2.0968464000e-16,7.2741808451e-17,1.3694283155e-16
1.5150000000e-04,1.7600000000e-03,2.1037896000e-16,7.2809360445e-17,1.3756959955e-16
1.5200000000e-04,1.7600000000e-03,2.1107328000e-16,7.2876612659e-17,1.3819666734e-16
1.5250000000e-04,1.7600000000e-03,2.1176760000e-16,7.2943568166e-17,1.3882403183e-16
1.5300000000e-04,1.7600000000e-03,2.1246192000e-16,7.3010230004e-17,1.3945168999e-16
1.5350000000e-04,1.7600000000e-03,2.1315624000e-16,7.3076601182e-17,1.4007963882e-16
1.5400000000e-04,1.7600000000e-03,2.1385056000e-16,7.3142684679e-17,1.4070787532e-16
1.5450000000e-04,1.7600000000e-03,2.1454488000e-16,7.3208483441e-17,1.4133639656e-16
1.5500000000e-04,1.7600000000e-03,2.1523920000e-16,7.3274000385e-17,1.4196519961e-16
1.5550000000e-04,1.7600000000e-03,2.1593352000e-16,7.3339238399e-17,1.4259428160e-16
1.5600000000e-04,1.7600000000e-03,2.1662784000e-16,7.3404200340e-17,1.4322363966e-16
1.5650000000e-04,1.7600000000e-03,2.1732216000e-16,7.3468889038e-17,1.4385327096e-16
1.5700000000e-04,1.7600000000e-03,2.1801648000e-16,7.3533307290e-17,1.4448317271e-16
1.5750000000e-04,1.7600000000e-03,2.1871080000e-16,7.3597457868e-17,1.4511334213e-16
1.5800000000e-04,1.7600000000e-03,2.1940512000e-16,7.3661343514e-17,1.4574377648e-16
1.5850000000e-04,1.7600000000e-03,2.2009944000e-16,7.3724966942e-17,1.4637447306e-16
1.5900000000e-04,1.7600000000e-03,2.2079376000e-16,7.3788330840e-17,1.4700542916e-16
1.5950000000e-04,1.7600000000e-03,2.2148808000e-16,7.3851437865e-17,1.4763664213e-16
1.6000000000e-04,1.7600000000e-03,2.2218240000e-16,7.3914290649e-17,1.4826810935e-16
1.6050000000e-04,1.7600000000e-03,2.2287672000e-16,7.3976891797e-17,1.4889982820e-16
1.6100000000e-04,1.7600000000e-03,2.2357104000e-16,7.4039243887e-17,1.4953179611e-16
1.6150000000e-04,1.7600000000e-03,2.2426536000e-16,7.4101349471e-17,1.5016401053e-16
1.6200000000e-04,1.7600000000e-03,2.2495968000e-16,7.4163211075e-17,1.5079646892e-16
1.6250000000e-04,1.7600000000e-03,2.2565400000e-16,7.4224831196e-17,1.5142916880e-16
1.6300000000e-04,1.7600000000e-03,2.2634832000e-16,7.4286212311e-17,1.5206210769e-16
1.6350000000e-04,1.7600000000e-03,2.2704264000e-16,7.4347356866e-17,1.5269528313e-16
1.6400000000e-04,1.7600000000e-03,2.2773696000e-16,7.4408267287e-17,1.5332869271e-16
1.6450000000e-04,1.7600000000e-03,2.2843128000e-16,7.4468945971e-17,1.5396233403e-16
1.6500000000e-04,1.7600000000e-03,2.2912560000e-16,7.4529395293e-17,1.5459620471e-16
1.6550000000e-04,1.7600000000e-03,2.2981992000e-16,7.4589617602e-17,1.5523030240e-16
1.6600000000e-04,1.7600000000e-03,2.3051424000e-16,7.4649615224e-17,1.5586462477e-16
1.6650000000e-04,1.7600000000e-03,2.3120856000e-16,7.4709390462e-17,1.5649916954e-16
1.6700000000e-04,1.7600000000e-03,2.3190288000e-16,7.4768945593e-17,1.5713393441e-16
1.6750000000e-04,1.7600000000e-03,2.3259720000e-16,7.4828282873e-17,1.5776891713e-16
1.6800000000e-04,1.7600000000e-03,2.3329152000e-16,7.4887404532e-17,1.5840411547e-16
1.6850000000e-04,1.7600000000e-03,2.3398584000e-16,7.4946312782e-17,1.5903952722e-16
1.6900000000e-04,1.7600000000e-03,2.3468016000e-16,7.5005009807e-17,1.5967515019e-16
1.6950000000e-04,1.7600000000e-03,2.3537448000e-16,7.5063497772e-17,1.6031098223e-16
1.7000000000e-04,1.7600000000e-03,2.3606880000e-16,7.5121778818e-17,1.6094702118e-16
1.7050000000e-04,1.7600000000e-03,2.3676312000e-16,7.5179855066e-17,1.6158326493e-16
1.7100000000e-04,1.7600000000e-03,2.3745744000e-16,7.5237728614e-17,1.6221971138e-16
1.7150000000e-04,1.7600000000e-03,2.3815176000e-16,7.5295401538e-17,1.6285635846e-16
1.7200000000e-04,1.7600000000e-03,2.3884608000e-16,7.5352875894e-17,1.6349320410e-16
1.7250000000e-04,1.7600000000e-03,2.3954040000e-16,7.5410153715e-17,1.6413024628e-16
1.7300000000e-04,1.7600000000e-03,2.4023472000e-16,7.5467237016e-17,1.6476748298e-16
1.7350000000e-04,1.7600000000e-03,2.4092904000e-16,7.5524127790e-17,1.6540491221e-16
1.7400000000e-04,1.7600000000e-03,2.4162336000e-16,7.5580828008e-17,1.6604253199e-16
1.7450000000e-04,1.7600000000e-03,2.4231768000e-16,7.5637339624e-17,1.6668034037e-16
1.7500000000e-04,1.7600000000e-03,2.4301200000e-16,7.5693664569e-17,1.6731833543e-16
1.7550000000e-04,1.7600000000e-03,2.4370632000e-16,7.5749804755e-17,1.6795651524e-16
1.7600000000e-04,1.7600000000e-03,2.4440064000e-16,7.5805762076e-17,1.6859487792e-16
1.7650000000e-04,1.7600000000e-03,2.4509496000e-16,7.5861538405e-17,1.6923342159e-16
1.7700000000e-04,1.7600000000e-03,2.4578928000e-16,7.5917135597e-17,1.6987214440e-16
1.7750000000e-04,1.7600000000e-03,2.4648360000e-16,7.5972555486e-17,1.7051104451e-16
1.7800000000e-04,1.7600000000e-03,2.4717792000e-16,7.6027799889e-17,1.7115012011e-16
1.7850000000e-04,1.7600000000e-03,2.4787224000e-16,7.6082870604e-17,1.7178936939e-16
1.7900000000e-04,1.7600000000e-03,2.4856656000e-16,7.6137769410e-17,1.7242879059e-16
1.7950000000e-04,1.7600000000e-03,2.4926088000e-16,7.6192498069e-17,1.7306838193e-16
1.8000000000e-04,1.7600000000e-03,2.4995520000e-16,7.6247058323e-17,1.7370814168e-16
1.8050000000e-04,1.7600000000e-03,2.5064952000e-16,7.6301451899e-17,1.7434806810e-16
1.8100000000e-04,1.7600000000e-03,2.5134384000e-16,7.6355680503e-17,1.7498815950e-16
1.8150000000e-04,1.7600000000e-03,2.5203816000e-16,7.6409745826e-17,1.7562841417e-16
1.8200000000e-04,1.7600000000e-03,2.5273248000e-16,7.6463649540e-17,1.7626883046e-16
1.8250000000e-04,1.7600000000e-03,2.5342680000e-16,7.6517393302e-17,1.7690940670e-16
1.8300000000e-04,1.7600000000e-03,2.5412112000e-16,7.6570978749e-17,1.7755014125e-16
1.8350000000e-04,1.7600000000e-03,2.5481544000e-16,7.6624407505e-17,1.7819103249e-16
1.8400000000e-04,1.7600000000e-03,2.5550976000e-16,7.6677681173e-17,1.7883207882e-16
1.8450000000e-04,1.7600000000e-03,2.5620408000e-16,7.6730801344e-17,1.7947327865e-16
1.8500000000e-04,1.7600000000e-03,2.5689840000e-16,7.6783769590e-17,1.8011463041e-16
1.8550000000e-04,1.7600000000e-03,2.5759272000e-16,7.6836587466e-17,1.8075613253e-16
1.8600000000e-04,1.7600000000e-03,2.5828704000e-16,7.6889256514e-17,1.8139778348e-16
1.8650000000e-04,1.7600000000e-03,2.5898136000e-16,7.6941778259e-17,1.8203958174e-16
1.8700000000e-04,1.7600000000e-03,2.5967568000e-16,7.6994154209e-17,1.8268152579e-16
1.8750000000e-04,1.7600000000e-03,2.6037000000e-16,7.7046385858e-17,1.8332361414e-16
1.8800000000e-04,1.7600000000e-03,2.6106432000e-16,7.7098474685e-17,1.8396584531e-16
1.8850000000e-04,1.7600000000e-03,2.6175864000e-16,7.7150422153e-17,1.8460821785e-16
1.8900000000e-04,1.7600000000e-03,2.6245296000e-16,7.7202229710e-17,1.8525073029e-16
1.8950000000e-04,1.7600000000e-03,2.6314728000e-16,7.7253898789e-17,1.8589338121e-16
1.9000000000e-04,1.7600000000e-03,2.6384160000e-16,7.7305430809e-17,1.8653616919e-16
1.9050000000e-04,1.7600000000e-03,2.6453592000e-16,7.7356827174e-17,1.8717909282e-16
1.9100000000e-04,1.7600000000e-03,2.6523024000e-16,7.7408089274e-17,1.8782215072e-16
1.9150000000e-04,1.7600000000e-03,2.6592456000e-16,7.7459218485e-17,1.8846534151e-16
1.9200000000e-04,1.7600000000e-03,2.6661888000e-16,7.7510216168e-17,1.8910866383e-16
1.9250000000e-04,1.7600000000e-03,2.6731320000e-16,7.7561083671e-17,1.8975211633e-16
1.9300000000e-04,1.7600000000e-03,2.6800752000e-16,7.7611822327e-17,1.9039569767e-16
1.9350000000e-04,1.7600000000e-03,2.6870184000e-16,7.7662433456e-17,1.9103940654e-16
1.9400000000e-04,1.7600000000e-03,2.6939616000e-16,7.7712918365e-17,1.9168324163e-16
1.9450000000e-04,1.7600000000e-03,2.7009048000e-16,7.7763278346e-17,1.9232720165e-16
1.9500000000e-04,1.7600000000e-03,2.7078480000e-16,7.7813514681e-17,1.9297128532e-16
1.9550000000e-04,1.7600000000e-03,2.7147912000e-16,7.7863628635e-17,1.9361549136e-16
1.9600000000e-04,1.7600000000e-03,2.7217344000e-16,7.7913621462e-17,1.9425981854e-16
1.9650000000e-04,1.7600000000e-03,2.7286776000e-16,7.7963494404e-17,1.9490426559e-16
1.9700000000e-04,1.7600000000e-03,2.7356208000e-16,7.8013248688e-17,1.9554883131e-16
1.9750000000e-04,1.7600000000e-03,2.7425640000e-16,7.8062885531e-17,1.9619351447e-16
1.9800000000e-04,1.7600000000e-03,2.7495072000e-16,7.8112406134e-17,1.9683831386e-16
1.9850000000e-04,1.7600000000e-03,2.7564504000e-16,7.8161811690e-17,1.9748322831e-16
1.9900000000e-04,1.7600000000e-03,2.7633936000e-16,7.8211103377e-17,1.9812825662e-16
1.9950000000e-04,1.7600000000e-03,2.7703368000e-16,7.8260282361e-17,1.9877339764e-16
2.0000000000e-04,1.7600000000e-03,2.7772800000e-16,7.8309349798e-17,1.9941865020e-16
2.0050000000e-04,1.7600000000e-03,2.7842232000e-16,7.8358306829e-17,2.0006401317e-16
2.0100000000e-04,1.7600000000e-03,2.7911664000e-16,7.8407154586e-17,2.0070948541e-16
2.0150000000e-04,1.7600000000e-03,2.7981096000e-16,7.8455894189e-17,2.0135506581e-16
2.0200000000e-04,1.7600000000e-03,2.8050528000e-16,7.8504526746e-17,2.0200075325e-16
2.0250000000e-04,1.7600000000e-03,2.8119960000e-16,7.8553053352e-17,2.0264654665e-16
2.0300000000e-04,1.7600000000e-03,2.8189392000e-16,7.8601475095e-17,2.0329244490e-16
2.0350000000e-04,1.7600000000e-03,2.8258824000e-16,7.8649793047e-17,2.0393844695e-16
2.0400000000e-04,1.7600000000e-03,2.8328256000e-16,7.8698008273e-17,2.0458455172e-16
2.0450000000e-04,1.7600000000e-03,2.8397688000e-16,7.8746121825e-17,2.0523075817e-16
2.0500000000e-04,1.7600000000e-03,2.8467120000e-16,7.8794134744e-17,2.0587706525e-16
2.0550000000e-04,1.7600000000e-03,2.8536552000e-16,7.8842048061e-17,2.0652347194e-16
2.0600000000e-04,1.7600000000e-03,2.8605984000e-16,7.8889862798e-17,2.0716997720e-16
2.0650000000e-04,1.7600000000e-03,2.8675416000e-16,7.8937579963e-17,2.0781658003e-16
2.0700000000e-04,1.7600000000e-03,2.8744848000e-16,7.8985200557e-17,2.0846327944e-16
2.0750000000e-04,1.7600000000e-03,2.8814280000e-16,7.9032725568e-17,2.0911007443e-16
2.0800000000e-04,1.7600000000e-03,2.8883712000e-16,7.9080155977e-17,2.0975696402e-16
2.0850000000e-04,1.7600000000e-03,2.8953144000e-16,7.9127492751e-17,2.1040394725e-16
2.0900000000e-04,1.7600000000e-03,2.9022576000e-16,7.9174736852e-17,2.1105102315e-16
2.0950000000e-04,1.7600000000e-03,2.9092008000e-16,7.9221889227e-17,2.1169819077e-16
2.1000000000e-04,1.7600000000e-03,2.9161440000e-16,7.9268950817e-17,2.1234544918e-16
2.1050000000e-04,1.7600000000e-03,2.9230872000e-16,7.9315922552e-17,2.1299279745e-16
2.1100000000e-04,1.7600000000e-03,2.9300304000e-16,7.9362805352e-17,2.1364023465e-16
2.1150000000e-04,1.7600000000e-03,2.9369736000e-16,7.9409600129e-17,2.1428775987e-16
2.1200000000e-04,1.7600000000e-03,2.9439168000e-16,7.9456307784e-17,2.1493537221e-16
2.1250000000e-04,1.7600000000e-03,2.9508600000e-16,7.9502929210e-17,2.1558307079e-16
2.1300000000e-04,1.7600000000e-03,2.9578032000e-16,7.9549465290e-17,2.1623085471e-16
2.1350000000e-04,1.7600000000e-03,2.9647464000e-16,7.9595916899e-17,2.1687872310e-16
2.1400000000e-04,1.7600000000e-03,2.9716896000e-16,7.9642284902e-17,2.1752667510e-16
2.1450000000e-04,1.7600000000e-03,2.9786328000e-16,7.9688570156e-17,2.1817470984e-16
2.1500000000e-04,1.7600000000e-03,2.9855760000e-16,7.9734773508e-17,2.1882282649e-16
2.1550000000e-04,1.7600000000e-03,2.9925192000e-16,7.9780895797e-17,2.1947102420e-16
2.1600000000e-04,1.7600000000e-03,2.9994624000e-16,7.9826937854e-17,2.2011930214e-16
2.1650000000e-04,1.7600000000e-03,3.0064056000e-16,7.9872900502e-17,2.2076765950e-16
2.1700000000e-04,1.7600000000e-03,3.0133488000e-16,7.9918784552e-17,2.2141609545e-16
2.1750000000e-04,1.7600000000e-03,3.0202920000e-16,7.9964590812e-17,2.2206460919e-16
2.1800000000e-04,1.7600000000e-03,3.0272352000e-16,8.0010320077e-17,2.2271319992e-16
2.1850000000e-04,1.7600000000e-03,3.0341784000e-16,8.0055973136e-17,2.2336186686e-16
2.1900000000e-04,1.7600000000e-03,3.0411216000e-16,8.0101550771e-17,2.2401060923e-16
2.1950000000e-04,1.7600000000e-03,3.0480648000e-16,8.0147053754e-17,2.2465942624e-16
2.2000000000e-04,1.7600000000e-03,3.0550080000e-16,8.0192482849e-17,2.2530831715e-16
2.2050000000e-04,1.7600000000e-03,3.0619512000e-16,8.0237838815e-17,2.2595728118e-16
2.2100000000e-04,1.7600000000e-03,3.0688944000e-16,8.0283122399e-17,2.2660631760e-16
2.2150000000e-04,1.7600000000e-03,3.0758376000e-16,8.0328334343e-17,2.2725542565e-16
2.2200000000e-04,1.7600000000e-03,3.0827808000e-16,8.0373475382e-17,2.2790460461e-16
2.2250000000e-04,1.7600000000e-03,3.0897240000e-16,8.0418546242e-17,2.2855385375e-16
2.2300000000e-04,1.7600000000e-03,3.0966672000e-16,8.0463547642e-17,2.2920317236e-16
2.2350000000e-04,1.7600000000e-03,3.1036104000e-16,8.0508480293e-17,2.2985255970e-16
2.2400000000e-04,1.7600000000e-03,3.1105536000e-16,8.0553344900e-17,2.3050201510e-16
2.2450000000e-04,1.7600000000e-03,3.1174968000e-16,8.0598142160e-17,2.3115153784e-16
2.2500000000e-04,1.7600000000e-03,3.1244400000e-16,8.0642872763e-17,2.3180112723e-16
2.2550000000e-04,1.7600000000e-03,3.1313832000e-16,8.0687537391e-17,2.3245078261e-16
2.2600000000e-04,1.7600000000e-03,3.1383264000e-16,8.0732136722e-17,2.3310050328e-16
2.2650000000e-04,1.7600000000e-03,3.1452696000e-16,8.0776671422e-17,2.3375028857e-16
2.2700000000e-04,1.7600000000e-03,3.1522128000e-16,8.0821142156e-17,2.3440013784e-16
2.2750000000e-04,1.7600000000e-03,3.1591560000e-16,8.0865549578e-17,2.3505005042e-16
2.2800000000e-04,1.7600000000e-03,3.1660992000e-16,8.0909894337e-17,2.3570002566e-16
2.2850000000e-04,1.7600000000e-03,3.1730424000e-16,8.0954177074e-17,2.3635006292e-16
2.2900000000e-04,1.7600000000e-03,3.1799856000e-16,8.0998398425e-17,2.3700016157e-16
2.2950000000e-04,1.7600000000e-03,3.1869288000e-16,8.1042559020e-17,2.3765032098e-16
2.3000000000e-04,1.7600000000e-03,3.1938720000e-16,8.1086659480e-17,2.3830054052e-16
2.3050000000e-04,1.7600000000e-03,3.2008152000e-16,8.1130700421e-17,2.3895081958e-16
2.3100000000e-04,1.7600000000e-03,3.2077584000e-16,8.1174682454e-17,2.3960115754e-16
2.3150000000e-04,1.7600000000e-03,3.2147016000e-16,8.1218606182e-17,2.4025155381e-16
2.3200000000e-04,1.7600000000e-03,3.2216448000e-16,8.1262472202e-17,2.4090200779e-16
2.3250000000e-04,1.7600000000e-03,3.2285880000e-16,8.1306281106e-17,2.4155251889e-16
2.3300000000e-04,1.7600000000e-03,3.2355312000e-16,8.1350033478e-17,2.4220308652e-16
2.3350000000e-04,1.7600000000e-03,3.2424744000e-16,8.1393729898e-17,2.4285371010e-16
2.3400000000e-04,1.7600000000e-03,3.2494176000e-16,8.1437370938e-17,2.4350438906e-16
2.3450000000e-04,1.7600000000e-03,3.2563608000e-16,8.1480957168e-17,2.4415512283e-16
2.3500000000e-04,1.7600000000e-03,3.2633040000e-16,8.1524489147e-17,2.4480591085e-16
2.3550000000e-04,1.7600000000e-03,3.2702472000e-16,8.1567967431e-17,2.4545675257e-16
2.3600000000e-04,1.7600000000e-03,3.2771904000e-16,8.1611392572e-17,2.4610764743e-16
2.3650000000e-04,1.7600000000e-03,3.2841336000e-16,8.1654765112e-17,2.4675859488e-16
2.3700000000e-04,1.7600000000e-03,3.2910768000e-16,8.1698085592e-17,2.4740959440e-16
2.3750000000e-04,1.7600000000e-03,3.2980200000e-16,8.1741354544e-17,2.4806064545e-16
2.3800000000e-04,1.7600000000e-03,3.3049632000e-16,8.1784572497e-17,2.4871174750e-16
2.3850000000e-04,1.7600000000e-03,3.3119064000e-16,8.1827739973e-17,2.4936290002e-16
2.3900000000e-04,1.7600000000e-03,3.3188496000e-16,8.1870857488e-17,2.5001410251e-16
2.3950000000e-04,1.7600000000e-03,3.3257928000e-16,8.1913925556e-17,2.5066535444e-16
2.4000000000e-04,1.7600000000e-03,3.3327360000e-16,8.1956944682e-17,2.5131665532e-16
2.4050000000e-04,1.7600000000e-03,3.3396792000e-16,8.1999915367e-17,2.5196800463e-16
2.4100000000e-04,1.7600000000e-03,3.3466224000e-16,8.2042838109e-17,2.5261940189e-16
2.4150000000e-04,1.7600000000e-03,3.3535656000e-16,8.2085713398e-17,2.5327084660e-16
2.4200000000e-04,1.7600000000e-03,3.3605088000e-16,8.2128541721e-17,2.5392233828e-16
2.4250000000e-04,1.7600000000e-03,3.3674520000e-16,8.2171323558e-17,2.5457387644e-16
2.4300000000e-04,1.7600000000e-03,3.3743952000e-16,8.2214059386e-17,2.5522546061e-16
2.4350000000e-04,1.7600000000e-03,3.3813384000e-16,8.2256749677e-17,2.5587709032e-16
2.4400000000e-04,1.7600000000e-03,3.3882816000e-16,8.2299394896e-17,2.5652876510e-16
2.4450000000e-04,1.7600000000e-03,3.3952248000e-16,8.2341995505e-17,2.5718048449e-16
2.4500000000e-04,1.7600000000e-03,3.4021680000e-16,8.2384551963e-17,2.5783224803e-16
2.4550000000e-04,1.7600000000e-03,3.4091112000e-16,8.2427064720e-17,2.5848405528e-16
2.4600000000e-04,1.7600000000e-03,3.4160544000e-16,8.2469534224e-17,2.5913590577e-16
2.4650000000e-04,1.7600000000e-03,3.4229976000e-16,8.2511960920e-17,2.5978779908e-16
2.4700000000e-04,1.7600000000e-03,3.4299408000e-16,8.2554345245e-17,2.6043973475e-16
2.4750000000e-04,1.7600000000e-03,3.4368840000e-16,8.2596687633e-17,2.6109171236e-16
2.4800000000e-04,1.7600000000e-03,3.4438272000e-16,8.2638988514e-17,2.6174373148e-16
2.4850000000e-04,1.7600000000e-03,3.4507704000e-16,8.2681248313e-17,2.6239579168e-16
2.4900000000e-04,1.7600000000e-03,3.4577136000e-16,8.2723467452e-17,2.6304789254e-16
2.4950000000e-04,1.7600000000e-03,3.4646568000e-16,8.2765646346e-17,2.6370003365e-16
2.5000000000e-04,1.7600000000e-03,3.4716000000e-16,8.2807785409e-17,2.6435221459e-16
2.5050000000e-04,1.7600000000e-03,3.4785432000e-16,8.2849885047e-17,2.6500443495e-16
2.5100000000e-04,1.7600000000e-03,3.4854864000e-16,8.2891945666e-17,2.6565669433e-16
2.5150000000e-04,1.7600000000e-03,3.4924296000e-16,8.2933967664e-17,2.6630899233e-16
2.5200000000e-04,1.7600000000e-03,3.4993728000e-16,8.2975951438e-17,2.6696132856e-16
2.5250000000e-04,1.7600000000e-03,3.5063160000e-16,8.3017897378e-17,2.6761370262e-16
2.5300000000e-04,1.7600000000e-03,3.5132592000e-16,8.3059805874e-17,2.6826611412e-16
2.5350000000e-04,1.7600000000e-03,3.5202024000e-16,8.3101677307e-17,2.6891856269e-16
2.5400000000e-04,1.7600000000e-03,3.5271456000e-16,8.3143512059e-17,2.6957104794e-16
2.5450000000e-04,1.7600000000e-03,3.5340888000e-16,8.3185310504e-17,2.7022356949e-16
2.5500000000e-04,1.7600000000e-03,3.5410320000e-16,8.3227073015e-17,2.7087612698e-16
2.5550000000e-04,1.7600000000e-03,3.5479752000e-16,8.3268799960e-17,2.7152872004e-16
2.5600000000e-04,1.7600000000e-03,3.5549184000e-16,8.3310491703e-17,2.7218134829e-16
2.5650000000e-04,1.7600000000e-03,3.5618616000e-16,8.3352148605e-17,2.7283401139e-16
2.5700000000e-04,1.7600000000e-03,3.5688048000e-16,8.3393771023e-17,2.7348670897e-16
2.5750000000e-04,1.7600000000e-03,3.5757480000e-16,8.3435359310e-17,2.7413944069e-16
2.5800000000e-04,1.7600000000e-03,3.5826912000e-16,8.3476913816e-17,2.7479220618e-16
2.5850000000e-04,1.7600000000e-03,3.5896344000e-16,8.3518434887e-17,2.7544500511e-16
2.5900000000e-04,1.7600000000e-03,3.5965776000e-16,8.3559922865e-17,2.7609783713e-16
2.5950000000e-04,1.7600000000e-03,3.6035208000e-16,8.3601378090e-17,2.7675070191e-16
2.6000000000e-04,1.7600000000e-03,3.6104640000e-16,8.3642800896e-17,2.7740359910e-16
2.6050000000e-04,1.7600000000e-03,3.6174072000e-16,8.3684191617e-17,2.7805652838e-16
2.6100000000e-04,1.7600000000e-03,3.6243504000e-16,8.3725550581e-17,2.7870948942e-16
2.6150000000e-04,1.7600000000e-03,3.6312936000e-16,8.3766878113e-17,2.7936248188e-16
2.6200000000e-04,1.7600000000e-03,3.6382368000e-16,8.3808174535e-17,2.8001550546e-16
2.6250000000e-04,1.7600000000e-03,3.6451800000e-16,8.3849440166e-17,2.8066855983e-16
2.6300000000e-04,1.7600000000e-03,3.6521232000e-16,8.3890675321e-17,2.8132164467e-16
2.6350000000e-04,1.7600000000e-03,3.6590664000e-16,8.3931880314e-17,2.8197475968e-16
2.6400000000e-04,1.7600000000e-03,3.6660096000e-16,8.3973055451e-17,2.8262790454e-16
2.6450000000e-04,1.7600000000e-03,3.6729528000e-16,8.4014201041e-17,2.8328107896e-16
